Character,Weapon,Solo Win Rate,Solo Pick Rate,Solo Player Kill,Solo Average Rank,Solo MMR Efficiency,Duo Win Rate,Duo Pick Rate,Duo Player Kill,Duo Average Rank,Duo MMR Efficiency,Squad Win Rate,Squad Pick Rate,Squad Player Kill,Squad Average Rank,Squad MMR Efficiency
Base Win Rate,,5.6%,2.8%,0.9,9.5,11.1%,2.8%,1.0,5.1,16.6%,2.8%,1.0,3.6
Adriana,Throw,5.4%,1.9%,1.1,9.4,13.4%,2.2%,0.9,4.9,17.3%,3.2%,0.8,3.5
Aya,Pistol,5.1%,3.6%,1.0,9.7,10.7%,3.6%,1.0,5.2,17.0%,4.1%,1.1,3.6
Aya,Assault Rifle,6.5%,0.9%,0.7,9.2,11.1%,0.9%,0.9,5.1,15.6%,1.0%,0.9,3.7
Aya,Sniper,3.8%,1.1%,0.9,9.8,9.7%,1.6%,1.0,5.2,16.1%,2.3%,1.0,3.6
Cathy,Dagger,4.9%,8.1%,1.0,9.9,10.9%,8.0%,1.0,5.1,16.0%,6.4%,1.0,3.6
Chiara,Rapier,4.9%,3.0%,0.9,9.3,10.8%,2.9%,0.9,5.1,15.1%,2.6%,0.8,3.6
Emma,Shuriken,5.5%,2.4%,0.7,9.2,11.3%,2.8%,0.8,5.0,15.4%,2.8%,0.8,3.7
Fiora,Rapier,7.7%,3.7%,1.0,9.4,12.0%,2.2%,1.1,5.0,18.2%,1.8%,1.2,3.5
Fiora,Spear,5.9%,0.7%,0.9,9.0,9.3%,0.8%,1.0,5.1,14.4%,0.6%,1.1,3.6
Fiora,Two-Handed Sword,7.0%,1.0%,1.0,9.2,11.0%,0.6%,1.2,5.0,16.6%,0.5%,1.1,3.6
Hart,Guitar,6.3%,2.5%,1.1,10.2,13.3%,1.9%,1.2,5.1,17.5%,2.0%,1.1,3.7
Hyejin,Bow,3.6%,2.0%,0.8,9.7,12.2%,2.6%,0.8,5.0,17.9%,3.2%,0.8,3.6
Hyejin,Shuriken,4.0%,0.1%,0.7,9.3,15.3%,0.3%,0.9,4.9,17.5%,0.5%,0.8,3.6
Hyunwoo,Tonfa,7.2%,1.1%,0.8,8.3,12.5%,2.1%,0.8,4.9,18.0%,2.8%,0.8,3.5
Hyunwoo,Glove,6.9%,3.8%,0.8,8.1,11.1%,4.4%,0.8,4.9,15.7%,4.2%,0.7,3.6
Isol,Assault Rifle,7.1%,1.6%,0.9,8.7,11.6%,2.5%,1.1,4.9,16.1%,2.5%,1.2,3.6
Isol,Pistol,6.6%,1.1%,0.9,8.5,11.6%,1.3%,1.0,4.8,16.5%,1.6%,1.0,3.5
Jackie,Axe,4.2%,0.9%,0.8,8.8,11.1%,1.1%,1.1,4.9,15.8%,1.2%,1.1,3.6
Jackie,Two-Handed Sword,6.3%,0.5%,0.6,8.7,11.7%,0.4%,1.0,4.7,12.1%,0.3%,0.8,3.7
Jackie,Dual Sword,6.2%,4.6%,0.9,9.2,9.0%,4.1%,0.9,5.2,16.2%,3.7%,1.1,3.6
Jackie,Dagger,7.1%,2.7%,0.8,8.4,8.6%,1.4%,0.9,5.0,14.8%,1.3%,1.1,3.6
Lenox,Whip,4.9%,2.1%,0.9,9.0,12.1%,3.8%,0.8,5.0,17.6%,4.9%,0.8,3.6
Li Dailin,Glove,4.1%,1.8%,0.9,8.8,10.2%,2.1%,1.0,5.0,16.5%,2.0%,1.0,3.5
Li Dailin,Nunchaku,4.3%,3.5%,1.0,9.2,12.2%,4.2%,1.2,4.9,18.2%,4.0%,1.3,3.5
Luke,Bat,6.0%,11.5%,1.1,10.2,10.1%,9.5%,1.1,5.2,15.4%,6.9%,1.1,3.7
