Character,Weapon,Solo Win Rate,Solo Pick Rate,Solo Player Kill,Solo Average Rank,Solo MMR Efficiency,Duo Win Rate,Duo Pick Rate,Duo Player Kill,Duo Average Rank,Duo MMR Efficiency,Squad Win Rate,Squad Pick Rate,Squad Player Kill,Squad Average Rank,Squad MMR Efficiency
Base Win Rate,,5.5%,2.1%,0.9,9.5,11.1%,2.1%,1.1,5.0,16.6%,2.1%,1.1,3.6
Adriana,Throw,3.8%,1.3%,0.9,9.4,12.2%,1.9%,0.9,4.8,19.1%,3.0%,1.0,3.4
Adela,Rapier,4.5%,0.8%,1.0,9.7,13.1%,1.0%,1.2,4.9,17.8%,1.3%,1.1,3.6
Alex,4 Types,4.5%,1.3%,0.7,9.1,10.6%,1.9%,0.9,5.0,17.2%,2.3%,0.8,3.5
Aya,Pistol,3.4%,1.4%,1.0,10.4,10.2%,1.3%,1.1,5.1,16.3%,1.4%,1.2,3.5
Aya,Assault Rifle,6.9%,1.6%,0.9,9.7,13.0%,2.1%,1.2,5.1,19.5%,2.4%,1.3,3.6
Aya,Sniper,4.9%,1.4%,1.1,10.3,9.5%,1.4%,1.1,5.3,15.4%,1.9%,1.2,3.7
Barbara,Bat,8.5%,1.2%,1.0,9.7,13.8%,1.3%,1.1,5.0,16.2%,1.3%,1.0,3.6
Bernice,Sniper,4.6%,1.5%,0.9,10.2,10.8%,2.3%,1.1,5.2,18.0%,2.4%,1.3,3.6
Cathy,Dagger,4.9%,4.1%,1.0,9.5,11.7%,3.3%,1.1,4.9,16.8%,2.6%,1.0,3.5
Chiara,Rapier,3.9%,3.2%,1.0,9.2,10.9%,2.4%,1.1,5.0,16.0%,2.4%,0.8,3.6
Eleven,Hammer,3.6%,0.9%,0.6,10.1,6.6%,1.2%,0.5,5.5,13.5%,2.1%,0.5,3.7
Emma,Shuriken,5.5%,1.4%,0.7,8.9,9.8%,1.2%,0.8,5.1,13.8%,1.3%,0.8,3.7
Fiora,Rapier,6.7%,2.9%,1.0,9.4,11.5%,1.6%,1.2,5.0,17.0%,1.3%,1.4,3.5
Fiora,Spear,7.3%,0.6%,0.9,9.3,10.6%,0.4%,1.0,5.2,16.2%,0.3%,1.0,3.5
Fiora,Two-Handed Sword,8.1%,1.2%,0.9,8.9,11.2%,0.7%,1.1,4.9,14.8%,0.5%,1.1,3.6
Hart,Guitar,6.6%,1.2%,0.9,10.2,12.2%,0.9%,1.1,5.1,15.9%,1.0%,1.0,3.7
Hyejin,Bow,4.9%,2.1%,0.9,9.1,11.8%,2.6%,0.9,4.9,17.4%,3.0%,0.9,3.5
Hyejin,Shuriken,3.5%,0.1%,0.6,9.7,13.3%,0.4%,1.0,4.9,20.0%,0.5%,0.9,3.4
Hyunwoo,Tonfa,6.2%,1.8%,0.9,8.5,12.5%,2.0%,0.9,4.9,17.6%,1.9%,0.8,3.5
Hyunwoo,Glove,5.8%,3.6%,0.9,8.7,11.5%,4.4%,1.0,4.9,15.8%,3.9%,0.9,3.5
Isol,Assault Rifle,10.0%,1.5%,0.9,8.4,12.7%,1.8%,1.3,4.8,16.9%,1.7%,1.2,3.5
Isol,Pistol,10.6%,0.6%,0.8,7.8,13.0%,0.6%,1.0,4.6,17.6%,0.6%,1.1,3.3
Jackie,Axe,6.7%,2.5%,0.9,8.4,11.0%,1.5%,1.2,4.9,17.1%,1.2%,1.3,3.5
Jackie,Two-Handed Sword,6.0%,0.6%,0.8,8.8,12.0%,0.5%,1.1,4.8,16.7%,0.4%,1.2,3.6
Jackie,Dual Sword,4.4%,3.1%,0.9,9.7,10.2%,3.6%,1.1,5.1,16.4%,3.7%,1.1,3.6
Jackie,Dagger,4.8%,1.7%,0.8,8.6,10.9%,0.9%,1.1,4.8,16.7%,0.7%,1.4,3.5
Lenox,Whip,7.2%,2.4%,1.0,9.5,13.2%,3.2%,1.1,5.0,17.3%,3.2%,1.0,3.6
Leon,Glove,5.9%,1.9%,1.1,9.8,11.6%,3.0%,1.0,5.2,17.8%,3.5%,0.9,3.6
Li Dailin,Glove,3.6%,3.5%,1.0,9.0,9.4%,3.2%,1.1,4.9,15.6%,3.0%,1.1,3.5
Li Dailin,Nunchaku,3.3%,0.7%,0.8,9.2,8.9%,0.8%,1.0,5.0,14.1%,1.1%,1.1,3.5
Luke,Bat,5.9%,7.9%,1.1,10.2,10.3%,7.4%,1.2,5.2,16.2%,5.8%,1.3,3.6
Magnus,Bat,7.3%,0.4%,1.0,7.9,13.4%,0.5%,1.1,4.8,17.8%,0.5%,1.0,3.4
