Character,Weapon,Solo Win Rate,Solo Pick Rate,Solo Player Kill,Solo Average Rank,Solo MMR Efficiency,Duo Win Rate,Duo Pick Rate,Duo Player Kill,Duo Average Rank,Duo MMR Efficiency,Squad Win Rate,Squad Pick Rate,Squad Player Kill,Squad Average Rank,Squad MMR Efficiency
Base Win Rate,,5.6%,2.3%,0.9,9.5,11.1%,2.3%,1.0,5.1,16.6%,2.3%,1.0,3.6
Adriana,Throw,5.0%,2.1%,1.0,9.8,11.7%,3.0%,0.9,5.0,19.3%,4.1%,0.9,3.5
Adela,Rapier,5.2%,0.6%,0.7,8.5,10.5%,1.0%,0.8,5.1,20.2%,1.6%,1.0,3.4
Aya,Pistol,4.1%,2.1%,0.9,9.8,9.8%,1.9%,1.0,5.2,17.0%,2.4%,1.1,3.6
Aya,Assault Rifle,7.9%,2.5%,0.9,9.5,13.5%,2.2%,0.9,5.1,17.5%,2.7%,1.0,3.7
Aya,Sniper,3.6%,1.1%,0.9,9.7,9.9%,0.9%,0.9,5.1,16.0%,1.5%,1.0,3.6
Barbara,Bat,8.5%,4.0%,1.1,9.9,13.2%,4.7%,1.0,5.1,17.9%,5.6%,1.0,3.6
Bernice,Sniper,5.0%,2.3%,0.9,10.1,11.4%,3.7%,1.0,5.2,16.8%,3.9%,1.0,3.7
Cathy,Dagger,6.5%,6.5%,1.0,9.2,11.6%,5.4%,1.0,5.0,18.5%,5.4%,1.0,3.6
Chiara,Rapier,5.3%,2.7%,0.9,8.7,12.2%,2.8%,0.9,4.9,17.1%,2.3%,0.9,3.6
Emma,Shuriken,5.8%,2.0%,0.8,9.0,11.1%,2.5%,0.9,5.1,15.5%,2.0%,0.8,3.6
Fiora,Rapier,7.8%,3.2%,1.0,9.4,13.6%,2.3%,1.2,5.0,17.1%,1.7%,1.2,3.5
Fiora,Spear,6.5%,0.6%,0.9,9.0,11.9%,0.6%,1.0,5.0,14.6%,0.5%,0.9,3.6
Fiora,Two-Handed Sword,7.9%,1.0%,1.0,9.0,10.7%,0.7%,1.0,5.1,13.9%,0.7%,1.1,3.7
Hart,Guitar,4.9%,4.1%,1.0,10.8,10.9%,2.7%,1.0,5.2,15.2%,2.8%,1.0,3.7
Hyejin,Bow,3.6%,1.4%,0.7,9.4,10.4%,2.1%,0.6,5.1,15.0%,2.1%,0.7,3.7
Hyejin,Shuriken,6.2%,0.3%,0.9,8.4,16.8%,0.3%,0.9,4.8,25.4%,0.4%,0.9,3.3
Hyunwoo,Tonfa,5.2%,1.3%,0.8,8.9,11.5%,1.8%,0.7,5.0,16.0%,2.4%,0.7,3.6
Hyunwoo,Glove,4.6%,4.4%,0.8,8.8,10.9%,5.3%,0.9,5.0,16.1%,4.9%,0.8,3.6
Isol,Assault Rifle,7.8%,1.7%,0.9,9.3,14.1%,2.8%,1.2,5.0,16.2%,2.5%,1.1,3.6
Isol,Pistol,6.6%,0.5%,1.0,8.4,12.8%,0.6%,1.1,4.6,18.9%,0.8%,1.1,3.4
Jackie,Axe,2.4%,0.6%,0.8,9.5,7.6%,0.5%,1.0,5.3,15.8%,0.8%,1.1,3.4
Jackie,Two-Handed Sword,5.2%,0.6%,0.6,8.6,9.5%,0.5%,0.8,5.0,13.3%,0.3%,0.9,3.7
Jackie,Dual Sword,5.7%,5.4%,0.9,9.2,9.7%,5.0%,1.0,5.1,16.2%,5.3%,1.2,3.5
Jackie,Dagger,4.8%,1.3%,0.6,9.4,6.5%,0.7%,0.9,5.4,17.4%,0.6%,1.1,3.5
Lenox,Whip,5.8%,1.7%,1.0,9.7,12.1%,2.6%,0.9,5.1,17.4%,3.3%,0.8,3.6
Li Dailin,Glove,4.1%,4.0%,1.0,9.0,10.9%,4.4%,1.2,4.9,16.8%,3.3%,1.1,3.5
Li Dailin,Nunchaku,2.8%,1.2%,0.9,9.5,10.3%,2.1%,1.0,5.0,15.4%,2.0%,1.1,3.6
Luke,Bat,6.0%,7.6%,1.0,9.9,9.9%,6.3%,1.0,5.2,13.8%,5.7%,1.0,3.7
Magnus,Bat,4.1%,0.3%,0.8,8.2,8.8%,0.4%,0.7,5.0,16.5%,0.5%,0.7,3.6
Magnus,Hammer,4.1%,0.7%,0.7,8.6,10.2%,1.1%,0.8,5.1,13.4%,1.5%,0.7,3.6
Nadine,Bow,6.4%,2.0%,0.9,10.1,12.6%,2.0%,1.0,5.1,16.8%,1.9%,1.0,3.6
Nadine,Crossbow,7.0%,0.9%,0.9,9.8,9.9%,0.7%,1.1,5.0,13.7%,0.6%,1.0,3.7
Rozzi,Pistol,4.7%,6.3%,1.0,10.3,10.5%,5.7%,1.1,5.3,15.9%,4.6%,1.2,3.7
Shoichi,Dagger,4.3%,3.8%,1.1,9.7,9.4%,2.2%,1.0,5.1,14.8%,1.9%,1.1,3.7
Silvia,Pistol,4.4%,1.6%,0.9,9.5,12.8%,1.7%,1.0,4.7,17.4%,1.3%,0.8,3.5
Sissela,Shuriken,4.1%,1.8%,0.9,10.4,8.6%,1.8%,0.8,5.5,14.8%,2.0%,0.8,3.7
Sissela,Throw,3.9%,1.0%,1.0,10.3,9.7%,0.9%,0.9,5.3,17.2%,1.1%,0.9,3.6
Xiukai,Spear,6.5%,1.7%,0.7,8.5,10.6%,1.2%,0.7,5.1,18.5%,1.6%,0.8,3.6
Xiukai,Dagger,6.6%,0.4%,0.7,8.8,14.3%,0.7%,0.8,4.8,14.8%,0.6%,0.7,3.6
Yuki,Two-Handed Sword,5.7%,9.0%,0.9,9.4,10.7%,6.1%,0.9,5.1,17.9%,4.8%,1.0,3.6
Yuki,Dual Sword,4.0%,2.9%,0.9,9.3,10.6%,4.5%,1.0,5.1,15.8%,4.5%,1.0,3.6
Zahir,Throw,8.0%,0.8%,1.0,9.1,10.5%,0.7%,0.9,5.1,17.8%,0.8%,0.9,3.5
Zahir,Shuriken,5.3%,0.4%,1.1,9.3,10.3%,0.6%,1.1,5.0,15.8%,0.7%,1.0,3.6
